category	paragraph_1	paragraph_2	len_paragraph_1	is_plagiarism	plagiarism_type
chemistry	And when those plastics are recycled, they aren’t good for much. Melting plastic down to recycle changes its consistency, so PET from bottles has to be mixed with brand-new plastic to make a sturdy final product	That’s why the first destination for plastic recyclables is a material recovery facility, where people and machines do the sorting. Separated plastics can then be washed, shredded, melted and remolded	2	False	non-plagiarism
chemistry	Recycling a mix of multicolored HDPE pieces creates a dark plastic good only for making products like park benches and waste bins, in which properties like color don’t matter much.	Recycling A ruffle of varicolored HDPE pieces creates vitamin A benighted impressible good only for qualification products like commons benches and waste bins in which properties similar colour don’t matter such 	1	True	structural change
chemistry	The difficulties of recycling plastic into anything manufacturers want to use is a big reason why the world is littered with so much plastic waste, says Eric Beckman, a chemical engineer at the University of Pittsburgh. In 2018 alone, the United States landfilled 27 million tons of plastic and recycled a mere 3 million, according to the U.S	To tackle that problem, Huber and colleagues devised a strategy for dealing with complex mixtures of plastics. The process uses a series of liquid solvents to dissolve individual plastic components off a product. The trick is choosing the right solvents to dissolve only one kind of plastic at a time, Huber says.	2	False	non-plagiarism
chemistry	Environmental Protection Agency. Low recycling rates aren’t just a problem in the United States	Having two polyethylene and two polypropylene connectors for each compatibilizer molecule, rather than one, made this compatibilizer stronger than previous versions, Coates and colleagues reported in 2017 in Science. The first test of the new compatibilizer involved welding together strips of polyethylene and polypropylene. Ordinarily, the two materials easily peel apart. But with a layer of compatibilizer between them, the plastic strips broke, rather than the compatibilizer seal, when pulled apart.	2	False	non-plagiarism
chemistry	Of the 6.3 billion tons of plastic that have been discarded around the world, only about 9 percent has gotten recycled. Another 12 percent has been burned, and almost 80 percent has piled up on land or in waterways.	Of the 6 3 1E+12 tons of plastic that have been throwaway more or less the world single about 9 percent has gotten recycled some other 12 per centum has been hardened and just about 80 percent has concentrated up connected Din Land or in waterways 	2	True	structural change
chemistry	Good news/bad news The amount of plastic recycled in the United States has increased over the last few decades — but those levels still pale in comparison with the amount of plastic that goes into landfills. Plastic waste management, 1960–2018 E. Otwell E. Otwell Source: EPA	Otwell E. Plastic waste management, 1960–2018 E	4	True	partial literal
chemistry	With plastic collecting everywhere from the top of Mount Everest to the bottom of the Mariana Trench, there’s an urgent need to reduce the amount of plastic that gets thrown away (SN: 1/16/21, p. 5)	And when those plastics are recycled, they aren’t good for much. Melting plastic down to recycle changes its consistency, so PET from bottles has to be mixed with brand-new plastic to make a sturdy final product	2	False	non-plagiarism
chemistry	Some people propose replacing plastics with biodegradable materials, but those replacements are generally not as strong or cheap to make as plastics (SN: 6/22/19, p. 18)	The researchers used infrared light to set bifluoride ions vibrating and measured the hydrogen atoms’ response, revealing a series of energy levels at which the hydrogen atoms vibrated. For a typical hydrogen bond, the spacing between those energy levels would decrease as the atom climbed further up the energy ladder	2	False	non-plagiarism
chemistry	Since, realistically, plastic is not going away any time soon, chemists who understand the ins and outs of all this pesky plastic are working to make it easier to recycle and turn into higher-quality material that’s useful for more things.	Since, realistic, plastic will not disappear in the near future, chemists who understand the ins and outs of all these bad places work to make it easier to recycle and turn into high-quality materials that are useful for more things. 	1	True	paraphrase
chemistry	“There’s not going to be a single technology that’s going to be the answer,” says Ed Daniels, senior project manager at the REMADE Institute in West Henrietta, N.Y., which funds research into new recycling techniques. Some projects are on the brink of breaking into industry; others are still just promising lab experiments. But all are focused on designing a future where any plastic that ends up in the recycling bin can have a second and third life in a new product.	At the Waste Management Material Recovery Facility in Elkridge, Md., workers sort trash moving past them on conveyor belts. Saul Loeb/AFP via Getty Images	3	False	non-plagiarism
chemistry	One of the biggest bottlenecks in plastic recycling is that every material has to get processed separately. “Most plastics are like oil and water,” says chemist Geoffrey Coates of Cornell University	i of the biggest bottlenecks in plastic recycling is that every material has to get processed individually “ almost plastics are like inunct and water ” says apothecary Geoffrey Coates of Cornell University	2	True	structural change
chemistry	They just don’t mix. Take, for example, a polyethylene detergent jug and its polypropylene cap	They just don’t mix. Take, for example, a polyethylene detergent jug and its polypropylene cap	2	True	literal
chemistry	“If you melt those down, and I make a bottle out of that, and I squeeze it, it would basically crack down the side,” Coates says. “It’s crazy brittle	The molecules that make up plastics are called polymers, which are made of smaller monomers. Using heat and chemicals, it is possible to disassemble polymers into monomers, separate those building blocks from dyes and other contaminants, and piece the monomers back together into good-as-new plastic.	2	False	non-plagiarism
chemistry	Totally worthless.”	Totally worthless ”	1	True	structural change
chemistry	That’s why the first destination for plastic recyclables is a material recovery facility, where people and machines do the sorting. Separated plastics can then be washed, shredded, melted and remolded	Today, airplanes pump a lot of climate-warming carbon dioxide into the atmosphere. But someday, carbon dioxide sucked from the atmosphere could be used to power airplanes.	2	False	non-plagiarism
chemistry	The system works well for simple items like soda bottles and milk jugs. But not for items like deodorant containers — where the bottle, crank and cap could all be made of different kinds of plastic	But not for items like deodorant containers — where the bottle, crank and cap could all be made of different kinds of plastic	2	True	partial literal
chemistry	Food packaging films that contain several layers of different plastic are particularly tricky to take apart. Every year, 100 million tons of these multilayer films are produced worldwide	It’s not just the size that can be tuned — the shape, composition and surface chemistries can be modified to stimulate different levels of a plant’s responses. For instance, White and his collaborators found that nanometer-thin copper oxide sheets were better than spherical copper nanoparticles at preventing Fusarium virguliforme infection in soybeans. The key to their effectiveness lay in the nanosheets’ quicker release of charged copper atoms and stronger adhesion to leaf surfaces. The copper nanomaterials restored the soybean’s masses and photosynthesis rates to the levels of disease-free plants, the team reported in Nature Nanotechnology in 2020.	2	False	non-plagiarism
chemistry	When thrown away, those plastics go to landfills, says chemical engineer George Huber of the University of Wisconsin–Madison.	When thrown away, those plastics go to landfills, says chemical engineer George Huber of the University of Wisconsin–Madison.	1	True	literal
chemistry	At the Waste Management Material Recovery Facility in Elkridge, Md., workers sort trash moving past them on conveyor belts. Saul Loeb/AFP via Getty Images	To boost viability, Coates and colleagues created a highly potent compatibilizer for polyethylene and polypropylene. Together, those two plastics make up more than half of the world’s plastic	2	False	non-plagiarism
chemistry	To tackle that problem, Huber and colleagues devised a strategy for dealing with complex mixtures of plastics. The process uses a series of liquid solvents to dissolve individual plastic components off a product. The trick is choosing the right solvents to dissolve only one kind of plastic at a time, Huber says.	To overcome the problem, Huber and his colleagues developed a strategy to deal with complex plastic mixtures. This process uses a series of liquid solvents to dissolve individual plastic components of a product. The trick is to choose the right solvent to dissolve only one type of plastic at one time, said Huber. 	3	True	paraphrase
chemistry	Stirring the film into a toluene solvent first dissolved the polyethylene layer. Dunking the remaining EVOH-PET film in a solvent called DMSO stripped off the EVOH. The researchers then plucked out the remaining PET film and recovered the other two plastics from their separate solvents by mixing in “antisolvent” chemicals. Those chemicals caused the plastic molecules that were dispersed in the liquids to bunch together into solid clumps that could be fished out.	The Chilica-pod registers that electrical activity and, once its “stem” is plugged into a smartphone, sends the information to an app for analysis. The device can detect capsaicin levels as low as 0.37 micromoles per liter of solution, equivalent to the amount in a pepper with no heat, one test showed.	4	False	non-plagiarism
chemistry	This process recovered practically all of the plastic from the original film, the researchers reported last November in Science Advances. When tested on a jumble of polyethylene, PET and EVOH beads, the solvent washes recovered more than 95 percent of each material — hinting that these solvents could be used to strip plastic components off bulkier items than packaging films. So in theory, recovery facilities could use this technique to disassemble multiplastic deodorant containers and other products of various shapes and sizes.	This process recovered practically all of the plastic from the original film, the researchers reported last November in Science Advances	3	True	partial literal
chemistry	Huber and colleagues next plan to look for solvents to dissolve more kinds of plastic, such as the polystyrene in Styrofoam. But it will take a lot more work to make this strategy efficient at sorting all the intricate plastic combinations in real-world recyclables.	Researchers also need to ensure that the more toxic form of deltamethrin is safe for people to be around, says Hemingway, who was not involved in the study. “Bottom line — interesting observation, but one that is a good distance from something that could be implemented.”	2	False	non-plagiarism
chemistry	False advertising Many plastic products are labeled with a number inside a triangle that symbolizes recycling. Yet, only plastics with 1 (polyethylene terephthalate) or 2 (high-density polyethylene) are widely recycled in the United States. The rest typically go to the landfill. PET	And when those plastics are recycled, they aren’t good for much. Melting plastic down to recycle changes its consistency, so PET from bottles has to be mixed with brand-new plastic to make a sturdy final product	4	False	non-plagiarism
chemistry	There may also be chemical shortcuts that allow multilayer films and other mixtures of plastics to be recycled as they are. Additives called compatibilizers help different melted-down plastics blend, so that unsorted materials can be treated as one. But there is no universal compatibilizer that allows every kind of plastic to be mixed together. And existing compatibilizers are not widely used because they are not very potent — and adding a lot of compatibilizer to a plastic blend gets expensive.	Different plastics require different chemical recycling processes, and some break down more easily than others. “The one that’s farthest along is PET,” Beckman says. “That polymer happens to be easy to take apart.” Several companies are developing methods to chemically recycle PET, including the French company Carbios.	4	False	non-plagiarism
chemistry	To boost viability, Coates and colleagues created a highly potent compatibilizer for polyethylene and polypropylene. Together, those two plastics make up more than half of the world’s plastic	That newfound understanding of chemical bonding also raises questions about what qualifies as a molecule. Atoms connected by covalent bonds are considered part of a single molecule, while those connected by hydrogen bonds can remain separate entities. So bonds in limbo between the two raise the question, “when do you go from two molecules to one molecule?” Tokmakoff says.	2	False	non-plagiarism
chemistry	The new compatibilizer molecule contains two segments of polyethylene, interspersed with two segments of polypropylene. Those alternating segments latch onto plastic molecules of the same kind in a mixture, bringing polyethylene and polypropylene together	The new compatibilizer molecule contains two segments of polyethylene, interspersed with two segments of polypropylene. Those alternating segments latch onto plastic molecules of the same kind in a mixture, bringing polyethylene and polypropylene together	2	True	literal
chemistry	It’s as if polyethylene were made of Legos, and polypropylene were made of Duplos, and the researchers made a special building block with connectors that fit both types of blocks.	A portable, chili-shaped gadget determines chili peppers’ spice levels by measuring capsaicin — the fiery molecule that helps give peppers their kick. The “Chilica-pod” is then plugged into a smartphone, where an app analyzes the data. Adapted from ACS Applied Nano Materials 2020	1	False	non-plagiarism
chemistry	Having two polyethylene and two polypropylene connectors for each compatibilizer molecule, rather than one, made this compatibilizer stronger than previous versions, Coates and colleagues reported in 2017 in Science. The first test of the new compatibilizer involved welding together strips of polyethylene and polypropylene. Ordinarily, the two materials easily peel apart. But with a layer of compatibilizer between them, the plastic strips broke, rather than the compatibilizer seal, when pulled apart.	“Our understanding of chemical bonding, the way we teach it, is very much black and white,” says chemist Andrei Tokmakoff of the University of Chicago. The new study shows that “there’s actually a continuum.”	4	False	non-plagiarism
chemistry	In a second test, the researchers mixed the compatibilizer into a melted blend of polyethylene and polypropylene. It took only 1 percent compatibilizer to create a tough new plastic.	Now, a new idea is taking root: Help plants stand their ground by giving them the tools to fight their own battles. A team led by Jason White, an environmental toxicologist at the Connecticut Agricultural Experiment Station in New Haven, is fortifying crops with nutrients fashioned into nanosized packages, which boost plants’ innate immunity against pathogenic fungi more efficiently than traditional plant feeding. Over the past few years, the researchers have devised various nanonutrient concoctions that boost the fungal resistance of soybeans, tomatoes, watermelons and, recently, eggplants, as reported in the April Plant Disease.	2	False	non-plagiarism
chemistry	“These are crazy potent additives,” Coates says. Other compatibilizers had to be added at concentrations up to 10 percent to hold these two plastics together. The new compatibilizer is now the basis for Coates’ start-up, Intermix Performance Materials, based in Ithaca, N.Y.	"""This is a crazy effective additive,"" Coates said. Other compatibilization must be added to concentration up to 10 percent to accommodate these two plastics together. The new compatibilizer is now the basis for Incix 'performance material, which is based in Ithaca, N.Y. "	3	True	paraphrase
chemistry	Even if every piece of plastic trash could easily be recycled, that still wouldn’t solve the world’s plastic problem. There are a couple major issues with how recycling currently works that severely limit the usability of recycled materials.	After 24 hours in the reaction chamber, “most of the products are liquids, and most of the liquids are alkylaromatics,” Scott says. In experiments, about 69 percent of the plastic in a low-density polyethylene bag was converted into liquid. About 55 percent of a high-density polyethylene bottle cap was transformed. The process produces hydrocarbon gases too, which could be used to generate heat to run the reaction at a recycling plant, Scott says.	2	False	non-plagiarism
chemistry	For one thing, recycled plastics inherit all the dyes, flame retardants and other additives that gave each original plastic piece its distinctive look and feel. “The plastic that you actually recover at the end of all this is really a very complex mixture,” says chemist Susannah Scott of the University of California, Santa Barbara. Few manufacturers can use plastic with a random mishmash of properties to make something new.	For matchless matter recycled plastics inherit complete the dyes flame retardants and strange additives that gave each new plastic piece its distinctive look and feel “ The elastic that you really go back At the end of all this is actually deoxyadenosine monophosphate very complicated miscellanea ” says apothecary Susannah Scott of the University of CA St. Nic Barbara Few manufacturers ass use plastic with a stochastic oddments of properties to make something new 	3	True	structural change
chemistry	Plus, recycling breaks some of the chemical bonds in plastic molecules, affecting the strength and consistency of the material. Melting down and remolding plastic is sort of like reheating pizza in the microwave — you get out basically what you put in, just not as good. That limits the number of times plastic can be recycled before it has to be landfilled.	Plus, recycling breaks out some chemical bonds in plastic molecules, affecting material strength and consistency. Melting and remolding plastic is a kind of heating pizza in the microwave - you basically come out basically what you entered, not as good. The limitation of how many times the plastic can be recycled before it must be piled up. 	3	True	paraphrase
chemistry	The solution to both problems could lie in a new kind of recycling process, called chemical recycling, which promises to make pure new plastic an infinite number of times. Chemical recycling involves taking plastics apart on the molecular level.	Now, a new idea is taking root: Help plants stand their ground by giving them the tools to fight their own battles. A team led by Jason White, an environmental toxicologist at the Connecticut Agricultural Experiment Station in New Haven, is fortifying crops with nutrients fashioned into nanosized packages, which boost plants’ innate immunity against pathogenic fungi more efficiently than traditional plant feeding. Over the past few years, the researchers have devised various nanonutrient concoctions that boost the fungal resistance of soybeans, tomatoes, watermelons and, recently, eggplants, as reported in the April Plant Disease.	2	False	non-plagiarism
chemistry	The molecules that make up plastics are called polymers, which are made of smaller monomers. Using heat and chemicals, it is possible to disassemble polymers into monomers, separate those building blocks from dyes and other contaminants, and piece the monomers back together into good-as-new plastic.	Molecules that make up plastic are called polymers, made of smaller monomers. Using heat and chemicals, it is possible to dismantle polymers into monomers, separating building blocks from dyes and other contaminants, and the monomer cut back into good plastic. 	2	True	paraphrase
chemistry	“Chemical recycling has really started to emerge as a force, I would say, within the last three or four years,” says University of Pittsburgh’s Beckman. But most chemical recycling techniques are too expensive or energy intensive for commercial use. “It’s not ready for prime time,” he says.	The hydrogen-mediated chemical bond can’t be described as either a pure hydrogen bond or a pure covalent bond, the researchers conclude. “It’s really some hybrid of the two,” says chemist Mischa Bonn of the Max Planck Institute for Polymer Research in Mainz, Germany, who coauthored a perspective piece on the study, also published in Science.	3	False	non-plagiarism
chemistry	Different plastics require different chemical recycling processes, and some break down more easily than others. “The one that’s farthest along is PET,” Beckman says. “That polymer happens to be easy to take apart.” Several companies are developing methods to chemically recycle PET, including the French company Carbios.	contrasting plastics need different chemical substance recycling processes and approximately faulting Down more well than others “ The ane that’s farthest on is favourite ” Beckman says “ That polymer happens to cost easy to direct divided ” single companies are developing methods to with chemicals reprocess PET including the French caller Carbios 	3	True	structural change
chemistry	Carbios is testing enzymes produced by microorganisms to break down PET. Researchers at the company described their work on one such enzyme last April in Nature. Microbes normally use the enzyme, called leaf-branch compost cutinase, to decompose the waxy coating on plant leaves. But the cutinase is also good at breaking PET down into its monomers: ethylene glycol and terephthalic acid.	Carbios is examination enzymes produced past microorganisms to interrupt down PET Researchers At the company described their work connected unmatched such enzyme unlikely April in Nature Microbes usually use the enzyme titled leaf-branch compost cutinase to disintegrate the waxy coating along set leaves simply the cutinase is also good at break loved down into its monomers: ethylene glycol and terephthalic acid 	4	True	structural change
chemistry	Microbial help An enzyme naturally produced by microbes broke down about 50 percent of polyethylene terephthalate, or PET (blue line). A tweaked version of the enzyme broke down more than 80 percent of the plastic (black dotted line)	Polyethylene is a long molecule, in which hydrogen atoms are connected to a carbon backbone that can be thousands of carbon atoms long. The platinum is good at breaking carbon-hydrogen bonds, Scott says. “When you do that, you generate hydrogen in the reactor, and the platinum catalyst can use the hydrogen to break the carbon-carbon bonds [in the molecule backbone]. So it actually chops the chain into smaller pieces.”	2	False	non-plagiarism
chemistry	Increasing the amount of the enzyme from 1 milligram per gram of PET to 3 milligrams made it even more efficient — breaking down about 90 percent of PET. PET breakdown by an enzyme E	The researchers tested the more potent version of deltamethrin on lab-bred mosquitoes from two species: Anopheles quadrimaculatus, which can spread malaria, and Aedes aegypti, which can transmit other life-threatening diseases, such as Zika and dengue (SN: 1/8/19). Forty mosquitoes of each species were released into petri dishes coated in the original deltamethrin dust spray, and another 40 into a dish covered in the new form of the insecticide.	2	False	non-plagiarism
chemistry	Otwell E. Otwell Source: V	Otwell E. Otwell Source: V	2	True	literal
chemistry	Tournier et al/Nature 2020	Limbut’s team used the Chilica-pod to individually measure six dried chili peppers from a local market. The peppers’ capsaicin concentrations ranged from 7.5 to 90 micromoles per liter of solution, the team found. When translated to Scoville heat units, that range corresponds to the spice of peppers like serrano or cayenne — mild varieties compared to the blazing hot Carolina reaper, one of the world’s hottest peppers (SN: 4/9/18).	1	False	non-plagiarism
chemistry	“The enzyme is like a molecular scissor,” says Alain Marty, chief scientific officer at Carbios. But because it evolved to decompose plant matter, not plastic, it’s not perfect. To make the enzyme better at snipping apart PET, “we redesigned what we call the active site of the enzyme,” Marty says. This involved swapping out some of the amino acids along that PET docking site for others.	Because each plastic has to be recycled separately, those films are not recyclable. Grocery bags and shrink wrap are too flimsy, prone to getting tangled up with other materials on a conveyor belt	4	False	non-plagiarism
chemistry	When the researchers tested their mutant enzyme on colored plastic flakes from PET bottles, applying 3 milligrams of the enzyme per gram of PET, about 90 percent of the plastic broke down in about 10 hours. The original enzyme had maxed out at about 50 percent. Using the terephthalic acid monomers produced in that process, the researchers made new plastic bottles that were just as strong as the originals.	When the researchers time-tested their mutant enzyme connected buff-coloured plastic flakes from PET bottles applying 3 milligrams of the enzyme per gram of loved more or less 90 per centum of the moldable poor down in around 10 hours The freehand enzyme had maxed outgoing astatine around 50 percent Using the terephthalic Zen monomers produced in that action the researchers ready-made new plastic bottles that were just atomic number 3 strong arsenic the originals 	3	True	structural change
chemistry	But other plastics, like polyethylene and polypropylene, are much harder to break down via chemical recycling. Taking apart polyethylene molecules, for instance, requires temperatures over 400° Celsius. At such high heat, the chemistry is chaotic. Plastic molecules break down randomly, generating a complex mixture of compounds that can be burned as fuel but not used to make new materials.	The researchers used infrared light to set bifluoride ions vibrating and measured the hydrogen atoms’ response, revealing a series of energy levels at which the hydrogen atoms vibrated. For a typical hydrogen bond, the spacing between those energy levels would decrease as the atom climbed further up the energy ladder	4	False	non-plagiarism
chemistry	Scott, the UC Santa Barbara chemist, proposes partially breaking down these sturdy plastics in a more controlled way, under milder conditions, to make other kinds of useful molecules. She and colleagues recently came up with a way to transform polyethylene into alkylaromatic compounds, which can be used as biodegradable ingredients in shampoos, detergents and other products. The process involves placing polyethylene inside a reaction chamber set to 280° C, with a catalyst powder containing platinum nanoparticles.	What’s more, the new electrolyte doesn’t degrade the battery’s electrodes, which helps the battery last longer. In lab experiments, Sun and colleagues were able to drain and recharge a new zinc-air battery cell 320 times over 160 hours.	3	False	non-plagiarism
chemistry	Polyethylene is a long molecule, in which hydrogen atoms are connected to a carbon backbone that can be thousands of carbon atoms long. The platinum is good at breaking carbon-hydrogen bonds, Scott says. “When you do that, you generate hydrogen in the reactor, and the platinum catalyst can use the hydrogen to break the carbon-carbon bonds [in the molecule backbone]. So it actually chops the chain into smaller pieces.”	This form of deltamethrin may stand a better chance of killing insecticide-resistant pests, Kahr and colleagues report online October 12 in the Proceedings of the National Academy of Sciences. Malaria has been essentially eradicated in the United States, but more effective pesticides could be a boon for regions like sub-Saharan Africa, where the disease is a major public health problem.	4	False	non-plagiarism
chemistry	Since this reaction takes place at a relatively mild 280° C, it happens in an orderly fashion, snapping long polyethylene molecules into shorter chains that are each about 30 carbons long. Those fragments then arrange themselves into the six-sided ring structures characteristic of alkylaromatic compounds.	Since this chemical reaction takes place atomic number 85 letter a comparatively mild 280° 100 it happens in Associate in Nursing hospital attendant fashion snapping polysyllabic polythene molecules into shorter irons that ar apiece about 30 carbons long-snouted Those fragments past arrange themselves into the multilateral anchor rin structures characteristic of alkylaromatic compounds 	2	True	structural change
chemistry	After 24 hours in the reaction chamber, “most of the products are liquids, and most of the liquids are alkylaromatics,” Scott says. In experiments, about 69 percent of the plastic in a low-density polyethylene bag was converted into liquid. About 55 percent of a high-density polyethylene bottle cap was transformed. The process produces hydrocarbon gases too, which could be used to generate heat to run the reaction at a recycling plant, Scott says.	Zinc-air batteries are one of many potential next-generation batteries that could hold more energy while being cheaper and safer than existing devices (SN: 1/9/17). Every zinc-air battery cell contains two electrodes — a zinc anode and a porous cathode — separated by a liquid called an electrolyte	4	False	non-plagiarism
chemistry	For now, this is just a lab demo, and like many new recycling strategies, it’s still a long way off from commercialization. And no single upgrade to the recycling pipeline will rid the world of its growing mountains of plastic trash. “We’re going to need a suite of technologies to meet this challenge,” says Daniels, of the REMADE Institute. But each new technology — whether it’s focused on making plastics easier to recycle, or transforming them into more useful materials — could help.	For immediately this is just letter a laboratory demonstration and ilk more newfangled recycling strategies it’s stock-still letter a tall way off from commercialisation And no more uninominal upgrade to the recycling line will disembarrass the world of its growing mountains of fictile trash “ We’re going to need vitamin A suite of technologies to meet this dispute ” says Daniels of the REMADE Institute simply each rising engineering science — whether it’s focused on fashioning plastics easier to reprocess surgery transforming them into more useful materials — could help 	4	True	structural change
chemistry	Chemistry students the world over are familiar with covalent bonds and hydrogen bonds. Now a study has revealed a strange variety of bond that acts like a hybrid of the two. Its properties raise questions about how chemical bonds are defined, chemists report in the Jan. 8 Science.	The concept “tackles the challenge at the origin rather than trying to put a Band-Aid on the [problem],” says Leanne Gilbertson, an environmental engineer at the University of Pittsburgh who was not involved in the research. White’s strategy provides plants with the nutrients they need to trigger enzyme production to guard against pathogenic attack. Without any synthetic chemicals introduced, the strategy sidesteps any opportunity for malignant fungi to develop resistances, she says.	4	False	non-plagiarism
chemistry	Hydrogen bonds are typically thought of as weak electrical attractions rather than true chemical bonds. Covalent bonds, on the other hand, are strong chemical bonds that hold together atoms within a molecule and result from electrons being shared among atoms. Now, researchers report that an unusually strong variety of hydrogen bond is in fact a hybrid, as it involves shared electrons, blurring the distinction between hydrogen and covalent bonds.	Hydrogen bonds ar typically thought of as weak electric attractions sort o than true chemical bonds valence bonds connected the strange hand ar strong chemic bonds that hold together atoms within a atom and result from electrons being joint among atoms in real time researchers story that an unusually impregnable variety of hydrogen bail bond is in fact a hybrid equally it involves shared electrons blurring the differentiation between hydrogen and covalent bonds 	3	True	structural change
chemistry	“Our understanding of chemical bonding, the way we teach it, is very much black and white,” says chemist Andrei Tokmakoff of the University of Chicago. The new study shows that “there’s actually a continuum.”	Good news/bad news The amount of plastic recycled in the United States has increased over the last few decades — but those levels still pale in comparison with the amount of plastic that goes into landfills. Plastic waste management, 1960–2018 E. Otwell E. Otwell Source: EPA	2	False	non-plagiarism
chemistry	Tokmakoff and colleagues characterized the hybrid bond by observing groups of atoms called bifluoride ions, consisting of a single hydrogen atom sandwiched between a pair of fluorine atoms, in water. According to conventional wisdom, the hydrogen atom is bound to one fluorine by a covalent bond and to the other fluorine by a hydrogen bond.	Scott, the UC Santa Barbara chemist, proposes partially breaking down these sturdy plastics in a more controlled way, under milder conditions, to make other kinds of useful molecules. She and colleagues recently came up with a way to transform polyethylene into alkylaromatic compounds, which can be used as biodegradable ingredients in shampoos, detergents and other products. The process involves placing polyethylene inside a reaction chamber set to 280° C, with a catalyst powder containing platinum nanoparticles.	2	False	non-plagiarism
chemistry	The researchers used infrared light to set bifluoride ions vibrating and measured the hydrogen atoms’ response, revealing a series of energy levels at which the hydrogen atoms vibrated. For a typical hydrogen bond, the spacing between those energy levels would decrease as the atom climbed further up the energy ladder	The researchers’ nanomaterials approach is inspired by their earlier discovery that nanoparticles transported up from the roots of maize can loop back down from the leaves. The researchers dipped half of the root fibers of a single maize plant in a copper nanoparticle formulation and the other half in pure water. The copper showed up in the water-dipped roots, pointing to a roots-to-shoot-to-roots roundtrip, White and his colleagues reported in 2012 in Environmental Science & Technology. That finding suggested that nanoparticles can be applied directly to the leaves in the first place, even when the target destination was the roots.	2	False	non-plagiarism
chemistry	But instead, the researchers found that the spacing increased. This behavior indicated that the hydrogen atom was shared between the two fluorine atoms equally, rather than being closely bound to one fluorine atom by a covalent bond and more loosely bound by a typical hydrogen bond to the other	But on the contrary, the researchers found that distance increased. This behavior shows that hydrogen atoms are divided between two equal fluorine atoms, instead of being closely bound by one fluorine atom with covalent bonds and more loosely bound by other distinctive hydrogen bonds 	2	True	paraphrase
chemistry	In that arrangement, “the difference between the covalent and [hydrogen] bond is erased and is no longer meaningful,” says study coauthor Bogdan Dereka, a chemist also at the University of Chicago.	It feels good to recycle. There’s a certain sense of accomplishment that comes from dutifully sorting soda bottles, plastic bags and yogurt cups from the rest of the garbage. The more plastic you put in that blue bin, the more you’re keeping out of landfills and the oceans, right?	1	False	non-plagiarism
chemistry	Computer calculations showed that this behavior is dependent on the distance between the two fluorine atoms. As the fluorine atoms move closer to each other, squeezing the hydrogen between them, the normal hydrogen bond becomes stronger, until all three atoms begin sharing electrons as in a covalent bond, forming a single link that the researchers call a hydrogen-mediated chemical bond. For fluorine atoms that are farther apart, the conventional description, with distinct covalent and hydrogen bonds, still applies.	Computer calculations showed that this behavior is dependent on the distance between the two fluorine atoms. As the fluorine atoms move closer to each other, squeezing the hydrogen between them, the normal hydrogen bond becomes stronger, until all three atoms begin sharing electrons as in a covalent bond, forming a single link that the researchers call a hydrogen-mediated chemical bond. For fluorine atoms that are farther apart, the conventional description, with distinct covalent and hydrogen bonds, still applies.	3	True	literal
chemistry	The hydrogen-mediated chemical bond can’t be described as either a pure hydrogen bond or a pure covalent bond, the researchers conclude. “It’s really some hybrid of the two,” says chemist Mischa Bonn of the Max Planck Institute for Polymer Research in Mainz, Germany, who coauthored a perspective piece on the study, also published in Science.	To tackle that problem, Huber and colleagues devised a strategy for dealing with complex mixtures of plastics. The process uses a series of liquid solvents to dissolve individual plastic components off a product. The trick is choosing the right solvents to dissolve only one kind of plastic at a time, Huber says.	2	False	non-plagiarism
chemistry	Hydrogen bonds occur in a variety of substances, most famously in water. Without hydrogen bonds, water at room temperature would be a gas instead of a liquid	Hydrogen bonds occur in various substances, the most famous in water. Without hydrogen bonds, water at room temperature will become gas, not liquid 	2	True	paraphrase
chemistry	While most hydrogen bonds in water are weak, strong hydrogen bonds similar to the ones found in the bifluoride ions can form in water that contains excess hydrogen ions. Two water molecules can sandwich a hydrogen ion, creating what’s called a Zundel ion, in which the hydrogen ion is equally shared between the two water molecules	Two water molecules can sandwich a hydrogen ion, creating what’s called a Zundel ion, in which the hydrogen ion is equally shared between the two water molecules	2	True	partial literal
chemistry	The new results echo the Zundel ion’s behavior, says chemist Erik Nibbering of the Max Born Institute for Nonlinear Optics and Short Pulse Spectroscopy in Berlin, who coauthored a 2017 paper in Science on the Zundel ion. “It all fits nicely.”	White says he has eaten the eggplants, tomatoes and watermelons he’s grown for his research. And perhaps that’s the best reassurance consumers can get: a toxicologist trying the literal fruit of his labor.	2	False	non-plagiarism
chemistry	Strong hydrogen bonds are thought to play a role in transporting hydrogen ions, a process crucial for a variety of biological mechanisms including powering cells and for technologies such as fuel cells. So better understanding these bonds could shed light on a variety of effects.	Strong hydrogen bonds are expected to play a role in carrying hydrogen ions, an important process for various biological mechanisms including supporting cells and for technology such as fuel cells. So it's better to understand this bond can explain various effects. 	2	True	paraphrase
chemistry	And the new observation has implications for how scientists understand basic principles of chemistry. “It touches on our fundamental understanding of what a chemical bond is,” Bonn says.	To tackle that problem, Huber and colleagues devised a strategy for dealing with complex mixtures of plastics. The process uses a series of liquid solvents to dissolve individual plastic components off a product. The trick is choosing the right solvents to dissolve only one kind of plastic at a time, Huber says.	2	False	non-plagiarism
