category	paragraph_1	paragraph_2	len_paragraph_1	is_plagiarism	plagiarism_type
chemistry	Dalam pengobatan, ahli biokimia menyelidiki penyebab dan penyembuhan penyakit. Ilmu gizi mempelajari bagaimana menjaga kesehatan dan kebugaran serta pengaruh dari kekurangan gizi	In  pengobatan, ahli biokimia menyelidiki penyebab dan penyembuhan disease. Science  gizi mempelajari bagaimana menjaga kesehatan dan kebugaran and  pengaruh dari kekurangan nutrition	2	True	translated
chemistry	Di bidang pertanian, ahli biokimia menyelidiki tanah dan pupuk. Meningkatkan budidaya tanaman, penyimpanan tanaman, serta pengendalian hama juga merupakan tujuan penerapan biokimia.	Di bidang pertanian, ahli biokimia menyelidiki tanah dan pupuk	2	True	partial literal
chemistry	Menurut definisi yang paling komprehensif, biokimia dapat dilihat sebagai studi tentang komponen dan komposisi makhluk hidup dan bagaimana mereka bersatu dan bekerja sama menjadi bentuk kehidupan. Dalam pengertian ini, sejarah biokimia dapat berasal dari zaman Yunani kuno	Peristiwa bersejarah penting lainnya dalam biokimia adalah penemuan gen dan perannya dalam mentransfer informasi di dalam sel. Pada tahun 1950-an, James D	2	False	non-plagiarism
chemistry	Namun, biokimia sebagai disiplin ilmu yang spesifik dimulai sekitar abad ke-19, atau lebih awal, bergantung pada aspek biokimia mana yang difokuskan. Beberapa orang berpendapat bahwa biokimia mungkin dimulai sejak penemuan molekul enzim yang pertama, yaitu diastase (sekarang disebut amilase), pada tahun 1833 oleh Anselme Payen, sementara yang lain menganggap demonstrasi Eduard Buchner mengenai proses biokimia kompleks pertama, yaitu fermentasi alkohol pada ekstrak yang bebas-sel pada tahun 1897 sebagai tanda kelahiran biokimia	Dalam pengobatan, ahli biokimia menyelidiki penyebab dan penyembuhan penyakit. Ilmu gizi mempelajari bagaimana menjaga kesehatan dan kebugaran serta pengaruh dari kekurangan gizi	2	False	non-plagiarism
chemistry	Beberapa orang juga mungkin menunjuk karya berpengaruh yang terbit pada tahun 1842 oleh Justus von Liebig, Kimia hewan, atau, Kimia organik dalam aplikasinya pada fisiologi dan patologi, yang mempresentasikan teori kimia tentang metabolisme, sebagai permulaan dari biokimia, atau bahkan sejak studi abad ke-18 tentang fermentasi dan respirasi oleh Antoine Lavoisier. Banyak pionir lain disebut sebagai pendiri biokimia modern karena membantu mengungkap kompleksitas biokimia	Beberapa orang juga mungkin menunjuk karya berpengaruh yang terbit pada tahun 1842 oleh Justus von Liebig, Kimia hewan, atau, Kimia organik dalam aplikasinya pada fisiologi dan patologi, yang mempresentasikan teori kimia tentang metabolisme, sebagai permulaan dari biokimia, atau bahkan sejak studi abad ke-18 tentang fermentasi dan respirasi oleh Antoine Lavoisier. Banyak pionir lain disebut sebagai pendiri biokimia modern karena membantu mengungkap kompleksitas biokimia	2	True	literal
chemistry	Emil Fischer, yang mempelajari kimia protein, dan F. Gowland Hopkins, yang mempelajari enzim dan sifat dinamis biokimia, mewakili dua contoh ahli biokimia awal.	Gowland Hopkins, yang mempelajari enzim dan sifat dinamis biokimia, mewakili dua contoh ahli biokimia awal.	2	True	partial literal
chemistry	"Istilah ""biokimia"" sendiri berasal dari gabungan antara biologi dan kimia. Pada tahun 1877, Felix Hoppe-Seyler menggunakan istilah ini (biochemie dalam bahasa Jerman) sebagai sinonim untuk kimia fisiologis dalam kata pengantar untuk edisi pertama Zeitschrift für Physiologische Chemie (Jurnal Kimia Fisiologis) ketika ia menyarankan untuk mendirikan lembaga yang didedikasikan untuk bidang studi ini. Ahli kimia Jerman Carl Neuberg sering dikutip bahwa telah menciptakan kata tersebut pada tahun 1903, sementara beberapa orang lain mengkreditkannya ke Franz Hofmeister."	Asam nukleat merupakan makromolekul biokimia yang kompleks dan memiliki berat molekul tinggi, yang dapat menyampaikan informasi genetik di semua sel hidup dan virus. Penamaan asam nukleat diberikan karena awalnya ditemukan di nukleus (meskipun juga ditemukan di mitokondria dan kloroplas). Monomernya disebut nukleotida dan masing-masing terdiri dari tiga komponen: basa heterosiklik nitrogen (baik purin ataupun pirimidin), gula pentosa (gula dengan lima atom karbon), dan gugus fosfat.	3	False	non-plagiarism
chemistry	"Pada awalnya, orang-orang secara umum memercayai bahwa kehidupan dan materialnya memiliki beberapa sifat atau substansi esensial (yang sering disebut sebagai ""prinsip vital"") yang berbeda dari materi yang ditemukan pada benda tak hidup, dan menganggap bahwa hanya makhluk hidup yang dapat menghasilkan molekul kehidupan (senyawa organik). Pada tahun 1828, Friedrich Wöhler menerbitkan tulisan tentang sintesis urea, yang membuktikan bahwa senyawa organik dapat dibuat secara artifisial"	Asam asetat diproduksi secara sintetis maupun secara alami melalui fermentasi bakteri. Sekitar 75% asam asetat yang dibuat untuk digunakan dalam industri kimia diproduksi melalui karbonilasi metanol, yang dijelaskan di bawah	2	False	non-plagiarism
chemistry	Sejak itu, biokimia mulai maju, terutama sejak pertengahan abad ke-20 dengan perkembangan teknik baru seperti kromatografi, difraksi sinar-X, interferometri polarisasi ganda, spektroskopi NMR, pelabelan radioisotop, mikroskop elektron, dan simulasi dinamika molekuler. Teknik-teknik ini memungkinkan penemuan dan analisis yang lebih mendalam dari berbagai molekul dan jalur metabolisme sel, seperti glikolisis dan siklus Krebs (siklus asam sitrat), serta mengarah pada pemahaman tentang biokimia pada tingkat molekuler	Sejak itu biokimia berangkat maju pertama sejak medio zaman ke-20 bersama perurutan teknik baru sepantun kromatografi difraksi sinar-X interferometri penghadapan ganda spektroskopi NMR pelabelan radioisotop kaca pembesar elektron beserta simulasi gairah molekuler Teknik-teknik ini membolehkan penemuan bersama ulasan nan kian mendalam dari heterogen molekul dan kolom metabolisme tangsi bak glikolisis dan daur Krebs ( peredaran kecut sitrat ) bersama mengarah cak  ala pemahaman mengenai biokimia cak  ala susun molekuler	2	True	structural change
chemistry	Perkembangan ilmu baru seperti bioinformatika juga banyak membantu dalam peramalan dan pemodelan struktur molekul raksasa.	Perkembangan ilmu baru seperti bioinformatika juga banyak membantu dalam peramalan dan pemodelan struktur molekul raksasa.	1	True	literal
chemistry	Peristiwa bersejarah penting lainnya dalam biokimia adalah penemuan gen dan perannya dalam mentransfer informasi di dalam sel. Pada tahun 1950-an, James D	Peristiwa historis penting lainnya batin (hati) biokimia yakni invensi gen maka perannya dalam mentransfer fakta di dalam organ Pada tarikh 1950-an James D	2	True	structural change
chemistry	Watson, Francis Crick, Rosalind Franklin, dan Maurice Wilkins berperan penting dalam penemuan struktur DNA dan menunjukkan hubungannya dengan transfer informasi genetik. Pada tahun 1958, George Beadle dan Edward Tatum menerima Hadiah Nobel atas penelitian mereka mengenai fungi yang menunjukkan bahwa satu gen menghasilkan satu enzim	V(x) yang diperlukan untuk mencapai tiap-tiap posisi x. Suatu partikel dengan energi E dibatasi pada kisaran posisi antara x 1 dan x 2 . Sumur potensial yang menunjukkan energi minimum) yang diperlukan untuk mencapai tiap-tiap posisi. Suatu partikel dengan energidibatasi pada kisaran posisi antaradan	2	False	non-plagiarism
chemistry	Pada tahun 1988, Colin Pitchfork adalah orang pertama yang terbukti melakukan pembunuhan dengan digunakannya DNA sebagai alat bukti, yang mendorong perkembangan ilmu forensik. Belum lama ini, Andrew Z	Untuk atom dengan nomor atom yang rendah, inti atom yang memiliki jumlah proton lebih banyak daripada neutron berpotensi jatuh ke keadaan energi yang lebih rendah melalui peluruhan radioaktif yang menyebabkan jumlah proton dan neutron seimbang. Oleh karena itu, atom dengan jumlah proton dan neutron yang berimbang lebih stabil dan cenderung tidak meluruh. Namun, dengan meningkatnya nomor atom, gaya tolak-menolak antar proton membuat inti atom memerlukan proporsi neutron yang lebih tinggi lagi untuk menjaga stabilitasnya. Pada inti yang paling berat, rasio neutron per proton yang diperlukan untuk menjaga stabilitasnya akan meningkat menjadi 1,5.	2	False	non-plagiarism
chemistry	Fire dan Craig C. Mello menerima Hadiah Nobel 2006 untuk menemukan peran interferensi RNA (RNAi) dalam membungkam ekspresi gen.	Fire dan Craig C. Mello menerima Hadiah Nobel 2006 untuk menemukan peran interferensi RNA (RNAi) dalam membungkam ekspresi gen.	2	True	literal
chemistry	pranala nonaktif permanen ] utama penyusun tubuh manusia, mulai dari yang paling melimpah (berdasarkan massa) hingga paling sedikit. Unsur-unsurutama penyusun tubuh manusia, mulai dari yang paling melimpah (berdasarkan massa) hingga paling sedikit.	pranala bebas tugas permanen ] eminen pengolah awak individu berangkat dari nan menyimpangkan melimpah ( berteraskan kawula ) santak paling segelintir Unsur-unsurutama pembuat tubuh anak Adam berangkat dari nan menyimpangkan melimpah ( berteraskan kawula ) santak paling segelintir 	2	True	structural change
chemistry	Sekitar dua lusin unsur kimia bersifat esensial untuk berbagai jenis kehidupan biologis. Mayoritas unsur paling langka di Bumi tidak dibutuhkan oleh organisme (kecuali selenium dan yodium), sementara beberapa unsur yang umum ditemukan (aluminium dan titanium) tidak digunakan	Sejak itu, biokimia mulai maju, terutama sejak pertengahan abad ke-20 dengan perkembangan teknik baru seperti kromatografi, difraksi sinar-X, interferometri polarisasi ganda, spektroskopi NMR, pelabelan radioisotop, mikroskop elektron, dan simulasi dinamika molekuler. Teknik-teknik ini memungkinkan penemuan dan analisis yang lebih mendalam dari berbagai molekul dan jalur metabolisme sel, seperti glikolisis dan siklus Krebs (siklus asam sitrat), serta mengarah pada pemahaman tentang biokimia pada tingkat molekuler	2	False	non-plagiarism
chemistry	Sebagian besar organisme membutuhkan unsur-unsur yang sama, tetapi ada perbedaan kebutuhan antara tumbuhan dan hewan. Misalnya, alga laut menggunakan brom, tetapi tumbuhan dan hewan darat tampaknya tidak membutuhkannya	Penyepuhan suatu logam emas, perak, atau nikel, bertujuan menutupi logam yang penampilannya kurang baik atau menutupi logam yang mudah berkarat. Logam-logam ini dilapiasi dengan logam lain yang penampilan dan daya tahannya lebih baik agar tidak berkarat	2	False	non-plagiarism
chemistry	Semua hewan membutuhkan natrium, tetapi beberapa tumbuhan tidak. Tumbuhan membutuhkan boron dan silikon, tetapi hewan mungkin tidak (atau mungkin membutuhkannya dalam jumlah yang sangat kecil).	Semua hewan membutuhkan natrium, tetapi beberapa tumbuhan tidak. Tumbuhan membutuhkan boron dan silikon, tetapi hewan mungkin tidak (atau mungkin membutuhkannya dalam jumlah yang sangat kecil).	2	True	literal
chemistry	Hanya enam unsur—karbon, hidrogen, nitrogen, oksigen, kalsium, dan fosfor—yang menyusun hampir 99% massa sel hidup, termasuk yang ada di tubuh manusia (lihat komposisi tubuh manusia untuk daftar lengkapnya). Selain enam unsur utama tersebut, manusia membutuhkan sekitar 18 unsur-unsur lain dalam jumlah yang lebih kecil.	Hanya enam elemen karbon, hidrogen, nitrogen, oksigen, kalsium, dan fosfor - yang menyusun hampir 99% massa sel hidup, termasuk yang ada di tubuh manusia (lihat komposisi tubuh manusia untuk daftar lengkap). Selain enam elemen utama ini, manusia membutuhkan sekitar 18 elemen lain dalam jumlah yang lebih kecil. 	2	True	paraphrase
chemistry	"Ada empat kelas molekul utama dalam biokimia (sering disebut biomolekul), yaitu karbohidrat, lipid, protein, dan asam nukleat. Banyak molekul biologis merupakan ""polimer""; dalam terminologi ini, monomer merupakan makromolekul yang relatif kecil yang bergabung menjadi satu untuk membentuk makromolekul berukuran lebih besar, yang kemudian disebut sebagai polimer. Ketika banyak monomer bergabung untuk menyintesis sebuah polimer biologis, mereka melalui proses yang disebut dengan sintesis dehidrasi."	"Salah satu proses komersial modern pertama adalah ""metode cepat"" atau ""metode Jerman"", pertama kali dipraktikkan di Jerman pada tahun 1823. Dalam proses ini, fermentasi berlangsung dalam suatu menara yang dikemas dengan serutan kayu atau arang. Umpan yang mengandung alkohol diteteskan di atas menara, dan udara segar dipasok dari bawah baik secara alami atau konveksi. Peningkatan pasokan udara dalam proses ini mempersingkat waktu produksi cuka dari bulan ke minggu."	3	False	non-plagiarism
chemistry	Dua fungsi utama karbohidrat adalah sebagai penyimpan energi dan penyedia struktur. Gula (contoh umumnya adalah glukosa) merupakan karbohidrat, tetapi tidak semua karbohidrat adalah gula. Jumlah karbohidrat di Bumi lebih banyak daripada jumlah biomolekul mana pun; mereka digunakan untuk menyimpan energi dan informasi genetik, serta berperan penting dalam interaksi dan komunikasi dari sel ke sel.	Dua fungsi utama karbohidrat adalah sebagai penyimpan energi dan penyedia struktur	3	True	partial literal
chemistry	Tipe karbohidrat yang paling sederhana—sekaligus sebagai monomer—adalah monosakarida, yang antara lain mengandung atom karbon, hidrogen, dan oksigen, kebanyakan dengan perbandingan 1:2:1 (rumus umumnya C n H 2n O n , dengan n paling kecil adalah 3). Contoh monosakarida adalah glukosa (C 6 H 12 O 6 ), salah satu karbohidrat terpenting; contoh lainnya yaitu fruktosa (C 6 H 12 O 6 ), gula yang diasosiasikan dengan rasa manis buah-buahan, serta deoksiribosa (C 5 H 10 O 4 ), yang menjadi komponen DNA	Asetaldehida yang digunakan dihasilkan melalui oksidasi butana atau nafta ringan, atau hidrasi dari etilena. Saat butena atau nafta ringan dipanaskan bersama udara disertai dengan beberapa ion logam, termasuk ion mangan, kobalt dan kromium, terbentuk peroksida yang selanjutnya terurai menjadi asam asetat sesuai dengan persamaan reaksi di bawah ini.	2	False	non-plagiarism
chemistry	Monosakarida dapat beralih antara bentuk asiklik (rantai terbuka) dan bentuk siklik. Bentuk rantai terbuka dapat diubah menjadi cincin atom karbon yang dijembatani oleh atom oksigen yang dibuat dari gugus karbonil di satu ujung dan gugus hidroksil di ujung lainnya	Monosakarida dapat beralih antara bentuk akiklik (rantai terbuka) dan bentuk siklik. Formulir rantai terbuka dapat dikonversi menjadi atom karbon yang dijembatani oleh atom oksigen yang terbuat dari kelompok karbonil pada satu ujung dan gugus hidroksil di ujung lainnya 	2	True	paraphrase
chemistry	Molekul siklik memiliki gugus hemiasetal atau hemiketal, bergantung pada apakah bentuk liniernya adalah aldosa (mempunyai grup aldehida di akhir rantainya, contohnya glukosa) dan ketosa (mempunyai grup keton di rantainya, contohnya fruktosa).	Asam asetat padat menunjukkan bahwa molekul-molekul asam asetat berpasangan membentuk dimer yang dihubungkan oleh ikatan hidrogen. Dimer juga dapat dideteksi pada uap bersuhu 120 °C (248 °F)	1	False	non-plagiarism
chemistry	Beberapa karbohidrat (terutama setelah terkondensasi menjadi oligosakarida dan polisakarida) memiliki jumlah C yang relatif lebih rendah dibandingkan H dan O. Ketika dua monosakarida melalui proses sintesis dehidrasi, maka air akan terbentuk, karena dua atom hidrogen dan satu atom oksigen telepas dari dua gugus hidroksil monosakarida.	Beberapa karbohidrat (terutama setelah terkondensasi menjadi oligosakarida dan polisakarida) memiliki jumlah C yang relatif lebih rendah dibandingkan H dan O. Ketika dua monosakarida melalui proses sintesis dehidrasi, maka air akan terbentuk, karena dua atom hidrogen dan satu atom oksigen telepas dari dua gugus hidroksil monosakarida.	2	True	literal
chemistry	"Dua monosakarida dapat digabungkan oleh ikatan glikosidik atau eter menjadi disakarida melalui sintesis dehidrasi. Dalam reaksi ini, satu atom hidrogen dan satu grup hidroksil (OH-) akan dilepaskan dan bergabung membentuk molekul air (H-OH atau H 2 O) sehingga proses ini disebut ""reaksi dehidrasi"""	"Dalam reaksi ini, satu atom hidrogen dan satu grup hidroksil (OH-) akan dilepaskan dan bergabung membentuk molekul air (H-OH atau H 2 O) sehingga proses ini disebut ""reaksi dehidrasi"""	2	True	partial literal
chemistry	Reaksi kebalikannya (reaksi pemecahan), ketika satu molekul air digunakan dalam pemecahan ikatan glikosidik pada satu molekul disakarida menghasilkan dua molekul monosakarida, disebut dengan hidrolisis. Jenis disakarida yang terkenal adalah sukrosa, yang juga dikenal sebagai gula tebu	Dua perusahan produsen asam asetat terbesar adalah Celanese dan BP Chemicals. Produsen besar lainnya adalah Millenium Chemicals, Sterling Chemicals, Samsung, Eastman, dan Svensk Etanolkemi.	2	False	non-plagiarism
chemistry	Satu molekul sukrosa terdiri dari satu molekul glukosa dan satu molekul fruktosa. Contoh disakarida yang lain adalah laktosa dalam susu, yang terdiri dari satu molekul glukosa dan satu molekul galaktosa	Sebuah larutan 1.0 M asam asetat (kira-kira sama dengan konsentrasi pada cuka rumah) memiliki pH sekitar 2,4; menandakan bahwa sekitar 0,4% molekul asam asetat terdisosiasi.	2	False	non-plagiarism
chemistry	Laktosa dapat dihidrolisis oleh enzim laktase. Defisiensi enzim ini mengakibatkan gangguan pencernaan yang disebut intoleransi laktosa.	Laktosa dapat dihidrolisis oleh enzim laktase. Kekurangan enzim ini menghasilkan gangguan pencernaan yang disebut intoleransi laktosa. 	2	True	paraphrase
chemistry	"Ketika beberapa (sekitar tiga sampai enam) monosakarida bergabung, molekul penggabungannya disebut sebagai oligosakarida (oligo- artinya ""sedikit""). Molekul-molekul ini cenderung digunakan sebagai penanda dan sinyal, serta memiliki beberapa kegunaan lain"	Pada 1847 kimiawan Jerman Hermann Kolbe mensintesis asam asetat dari zat anorganik untuk pertama kalinya. Reaksi kimia yang dilakukan adalah klorinasi karbon disulfida menjadi karbon tetraklorida, diikuti dengan pirolisis menjadi tetrakloroetilena dan klorinasi dalam air menjadi asam trikloroasetat, dan akhirnya reduksi elektrolisis menjadi asam asetat.	2	False	non-plagiarism
chemistry	Jika banyak monosakarida bergabung menjadi satu, molekulnya akan disebut sebagai polisakarida. Monosakarida dapat bergabung membentuk satu rantai panjang yang linier atau mungkin bercabang-cabang	Ketika suatu atom berada dalam medan magnet eksternal, garis-garis spektrum terpisah menjadi tiga atau lebih komponen. Hal ini disebut sebagai efek Zeeman	2	False	non-plagiarism
chemistry	Dua jenis polisakarida yang paling dikenal adalah selulosa dan glikogen, keduanya terdiri dari monomer glukosa yang berulang. Selulosa merupakan komponen struktural penting yang membentuk dinding sel pada tumbuhan	Dalam respirasi aerob ketika sel mendapat cukup oksigen, asam piruvat yang dihasilkan dari glikolisis akan dicerna kembali dan diubah menjadi Asetil Ko-A. Piruvat akan membuang satu atom karbonnya (menjadi karbon dioksida) dan akan memberikan elektronnya lagi pada NAD+ sehingga menjadi NADH	2	False	non-plagiarism
chemistry	Manusia tidak bisa membuat ataupun mencerna selulosa. Sementara itu, glikogen (nama lainnya adalah gula otot) digunakan oleh manusia dan hewan sebagai penyimpan energi.	Manusia tidak bisa membuat ataupun mencerna selulosa	2	True	partial literal
chemistry	Lipid terdiri dari beragam molekul dan sampai batas tertentu merupakan sebutan untuk semua senyawa yang relatif tidak larut dalam air atau nonpolar yang berasal dari materi biologis, termasuk lilin, asam lemak, fosfolipid, serta turunan asam lemak seperti sfingolipid, glikolipid, dan terpenoid (misalnya retinoid dan steroid). Beberapa lipid merupakan molekul alifatik rantai terbuka yang linier, sementara lipid yang lain memiliki struktur cincin. Beberapa lipid bersifat aromatik (dengan struktur siklik  dan planar ) sementara yang lainnya tidak. Beberapa di antara mereka fleksibel, sementara yang lain kaku.	Lipid  terdiri dari beragam molekul dan sampai batas certain  merupakan sebutan untuk all  senyawa yang relatif not  late  in  water  atau nonpolar yang berasal from  materi biologis, termasuk lilin, asam lemak, fosfolipid, serta turunan asam lemak seperti sfingolipid, glikolipid, dan terpenoid (misalnya Retinoids  dan steroid). Some  lipid merupakan molekul alifatik rantai terbuka yang linear,  sementara lipid yang other  memiliki struktur cincin. Some  lipid bersifat aromatik (dengan struktur siklik dan Planar  ) sementara yang Others  tidak. Some  di antara mereka fleksibel, sementara yang lain rigid.	4	True	translated
chemistry	Lipid biasanya terbentuk dari satu molekul gliserol yang bergabung dengan molekul lain. Pada trigliserida, kelompok utama sebagian besar lipid, ada satu molekul gliserol dan tiga molekul asam lemak. Dalam hal ini, asam lemak merupakan monomer dan bisa saja bersifat jenuh (tidak memiliki ikatan rangkap dalam rantai karbonnya) atau tak jenuh (memiliki satu ikatan rangkap atau lebih dalam rantai karbonnya).	Lipid biasanya terbentuk dari satu molekul gliserol yang bergabung dengan molekul lain	3	True	partial literal
chemistry	"Meskipun secara umum bersifat nonpolar, mayoritas lipid juga memiliki beberapa sifat polar. Sebagian besar strukturnya bersifat nonpolar atau hidrofobik (""takut air""), sedangkan bagian lain dari strukturnya bersifat polar atau hidrofilik (""suka air"")"	"Meskipun secara umum bersifat nonpolar, mayoritas lipid juga memiliki beberapa sifat polar. Sebagian besar strukturnya bersifat nonpolar atau hidrofobik (""takut air""), sedangkan bagian lain dari strukturnya bersifat polar atau hidrofilik (""suka air"")"	2	True	literal
chemistry	Hal ini menjadikan lipid sebagai molekul amfifilik (memiliki bagian hidrofobik dan hidrofilik). Pada kolesterol, gugus polarnya hanyalah –OH (hidroksil atau alkohol)	Hal ini membuat lipid sebagai anasir amfifilik ( menyimpan penggalan hidrofobik maka hidrofilik ) Pada kolesterol gabungan polarnya hanyalah - OH ( hidroksil atau alkohol )	2	True	structural change
chemistry	Pada fosfolipid, gugus polarnya jauh lebih besar dan lebih polar.	Pada fosfolipid, kelompok plastiknya jauh lebih besar dan lebih polar. 	1	True	paraphrase
chemistry	Lipid merupakan bagian integral dari makanan sehari-hari. Sebagian besar minyak dan produk susu yang digunakan untuk memasak dan makan seperti mentega, keju, minyak samin, dan semacamnya terdiri dari lemak	Lipid merupakan bagian integral dari makanan sehari-hari. Sebagian besar minyak dan produk susu yang digunakan untuk memasak dan makan seperti mentega, keju, minyak samin, dan semacamnya terdiri dari lemak	2	True	literal
chemistry	Minyak nabati kaya akan berbagai asam lemak tak jenuh ganda (PUFA). Makanan yang mengandung lipid menjalani pencernaan di dalam tubuh dan dipecah menjadi asam lemak dan gliserol, yang merupakan produk degradasi akhir dari lemak dan lipid	Minyak nabati kaya akan berbagai asam lemak tak jenuh ganda (PUFA). Makanan yang mengandung lipid mengalami pencernaan dalam tubuh dan dipecah menjadi asam lemak dan gliserol, yang merupakan produk dari degradasi akhir lemak dan lipid 	2	True	paraphrase
chemistry	Lipid, terutama fosfolipid, juga digunakan dalam berbagai produk farmasi, baik sebagai pelarut bersama (misalnya dalam infus parenteral) atau sebagai komponen pembawa obat (misalnya, dalam liposom atau transfersom).	Lipid, terutama fosfolipid, juga digunakan dalam berbagai produk farmasi, baik sebagai pelarut bersama (misalnya dalam infus parenteral) atau sebagai komponen pembawa obat (misalnya, dalam liposom atau transfersom).	1	True	literal
chemistry	"Protein merupakan molekul yang sangat besar (biopolimer makro) yang tersusun dari monomer yang disebut asam amino. Ada 20 asam amino standar, yang masing-masing terdiri dari atom karbon alfa yang berikatan dengan empat gugus, yaitu gugus amino (-NH 2 ), gugus asam karboksilat (-COOH; meskipun gugus ini juga ada sebagai -NH 3 + dan -COO - dalam kondisi fisiologis), atom hidrogen sederhana, dan rantai samping (biasanya dilambangkan sebagai ""-R"")"	Pada atom berelektron ganjil seperti besi, adanya keberadaan elektron yang tak berpasangan menyebabkan atom tersebut bersifat feromagnetik. Orbital-orbital atom di sekeliling atom tersebut saling bertumpang tindih dan penurunan keadaan energi dicapai ketika spin elektron yang tak berpasangan tersusun saling berjajar	2	False	non-plagiarism
chemistry	"Gugus ""R"" inilah yang menjadikan setiap asam amino berbeda, dan sifat rantai samping akan sangat memengaruhi bentuk tiga dimensi suatu protein. Beberapa asam amino memiliki fungsi sendiri-sendiri, misalnya glutamat berfungsi sebagai neurotransmiter"	Namun pada tahun 1909, para peneliti di bawah arahan Ernest Rutherford menembakkan ion helium ke lembaran tipis emas, dan menemukan bahwa sebagian kecil ion tersebut dipantulkan dengan sudut pantulan yang lebih tajam dari yang apa yang diprediksikan oleh teori Thomson. Rutherford kemudian mengajukan pendapat bahwa muatan positif suatu atom dan kebanyakan massanya terkonsentrasi pada inti atom, dengan elektron yang mengitari inti atom seperti planet mengitari matahari	2	False	non-plagiarism
chemistry	Sejumlah asam amino dapat digabungkan oleh ikatan peptida melalui sintesis dehidrasi. Dalam proses ini, molekul air akan dilepaskan dan ikatan peptida menghubungkan nitrogen dari satu gugus amino pada suatu asam amino ke karbon dari gugus asam karboksilat pada asam amino lainnya	Sejumlah asam amino dapat digabungkan dengan ikatan peptida melalui sintesis dehidrasi. Dalam proses ini, molekul air akan dirilis dan obligasi peptida menghubungkan nitrogen dari satu cluster amino ke asam amino menjadi karbon dari kelompok asam karboksilat pada asam amino lainnya 	2	True	paraphrase
chemistry	Molekul yang dihasilkan disebut dipeptida. Rangkaian pendek asam amino (biasanya kurang dari tiga puluh) disebut peptida atau polipeptida	Sifat kelarutan dan kemudahan bercampur dari asam asetat ini membuatnya digunakan secara luas dalam industri kimia, misalnya sebagai pelarut dalam produksi dimetil tereftalat.	2	False	non-plagiarism
chemistry	Rangkaian yang lebih panjang disebut protein. Sebagai contoh, protein albumin pada plasma darah terdiri dari 585 residu asam amino.	Produk antara dari glikolisis, siklus asam sitrat, dan jalur fosfat pentosa dapat digunakan untuk membentuk kedua puluh macam asam amino. Sebagian besar bakteri dan tumbuhan memiliki semua enzim yang diperlukan untuk menyintesisnya	2	False	non-plagiarism
chemistry	Protein memiliki peran struktural dan/atau fungsional. Contohnya, pergerakan dari protein aktin dan miosin sangat berperan dalam kontraksi otot rangka	Inti atom juga dapat memiliki spin. Biasanya spin inti tersusun secara acak oleh karena kesetimbangan termal	2	False	non-plagiarism
chemistry	Satu sifat yang dimiliki banyak protein adalah bahwa mereka mengikat molekul atau kelompok molekul tertentu secara khusus dan mungkin sangat selektif. Antibodi adalah contoh protein yang hanya dapat mengikat satu tipe molekul saja	Spesies bakteri anaerob, termasuk anggota dari genus Clostridium atau Acetobacterium dapat mengkonversi gula menjadi asam asetat langsung, tanpa menggunakan etanol sebagai perantara. Reaksi kimia keseluruhan yang dilakukan oleh bakteri ini dapat direpresentasikan sebagai:	2	False	non-plagiarism
chemistry	Salah satu jenis protein yang paling penting adalah enzim. Molekul enzim hanya dapat mengenali satu jenis molekul reaktan saja, yang disebut sebagai substrat	Wrong  satu jenis protein yang paling penting adalah enzyme. Molecule  enzim hanya dapat mengenali satu jenis molekul reactant  saja, yang disebut as  substrat	2	True	translated
chemistry	Enzim akan mengkatalis reaksi sehingga energi aktivasi akan menurun dan kecepatan reaksi dapat berlangsung hingga 1011 kali lebih cepat atau lebih. Sebuah reaksi mungkin akan memakan waktu 3.000 tahun untuk betul-betul selesai, tetapi dengan enzim reaksinya mungkin menjadi kurang dari satu detik	Penyepuhan suatu logam emas, perak, atau nikel, bertujuan menutupi logam yang penampilannya kurang baik atau menutupi logam yang mudah berkarat. Logam-logam ini dilapiasi dengan logam lain yang penampilan dan daya tahannya lebih baik agar tidak berkarat	2	False	non-plagiarism
chemistry	Enzim sendiri tidak digunakan dalam proses reaksinya sehingga akan langsung mengkatalis substrat lainnya.	Enzim seorang diri tidak digunakan batin (hati) reaksi reaksinya sehingga hendak serentak mengkatalis substrat lainnya 	1	True	structural change
chemistry	"Struktur protein bisa dijelaskan melalui empat tingkatan. Struktur primer protein terdiri dari rangkaian linier asam amino, misalnya, ""alanin-glisin-triptofan-serin-glutamat-asparagin-glisin-lisin-…"""	"Struktur protein dapat dijelaskan melalui empat level. Struktur primer protein terdiri dari sirkuit linier asam amino, misalnya, ""alanin-glicin-treatment-serin-glutamat-asparagin-glycine-lysine ..."" "	2	True	paraphrase
chemistry	Struktur sekunder lebih berkaitan dengan morfologi lokal (morfologi adalah studi tentang struktur). Beberapa kombinasi asam amino akan cenderung membentuk gulungan yang disebut dengan uliran alfa (α-helix) atau menjadi lembaran yang disebut dengan lembaran beta (β-sheet)	Ikatan kimia antar atom kemudian pada tahun 1916 dijelaskan oleh Gilbert Newton Lewis sebagai interaksi antara elektron-elektron atom tersebut. Atas adanya keteraturan sifat-sifat kimiawi dalam tabel periode kimia, kimiawan Amerika Irving Langmuir tahun 1919 berpendapat bahwa hal ini dapat dijelaskan apabila elektron-elektron pada sebuah atom saling berhubungan atau berkumpul dalam bentuk-bentuk tertentu. Sekelompok elektron diperkirakan menduduki satu set kelopak elektron di sekitar inti atom.	2	False	non-plagiarism
